Local bytes written,COUNTERS,Combine output records,Combine input records,TRACKER_NAME,csource,capp,Map output bytes,Map input records,START_TIME,FINISH_TIME,HDFS bytes read,id,ctags,TASK_STATUS,TASKID,Map input bytes,STATE_STRING,Map output records
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871384,12618,1307525456351,1307525464043,,attempt_201106081729_0001_m_000195_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000195,134208068,hdfs://sr212:9000/user/lyan/rand10/part-00014:671088640+134217728,12618
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880514,12753,1307525456004,1307525466857,,attempt_201106081729_0001_m_000196_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000196,134219578,hdfs://sr212:9000/user/lyan/rand10/part-00014:805306368+134217728,12753
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133893743,12675,1307525457707,1307525474294,,attempt_201106081729_0001_m_000197_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000197,134231683,hdfs://sr212:9000/user/lyan/rand10/part-00014:939524096+134217728,12675
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871353,12769,1307525455058,1307525465401,,attempt_201106081729_0001_m_000198_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000198,134210345,hdfs://sr212:9000/user/lyan/rand10/part-00014:1073741824+134217728,12769
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133897887,12617,1307525457742,1307525472521,,attempt_201106081729_0001_m_000199_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000199,134234143,hdfs://sr212:9000/user/lyan/rand10/part-00015:0+134217728,12617
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871295,12726,1307525458379,1307525467573,,attempt_201106081729_0001_m_000200_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000200,134209983,hdfs://sr212:9000/user/lyan/rand10/part-00015:134217728+134217728,12726
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880369,12772,1307525456040,1307525471592,,attempt_201106081729_0001_m_000201_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000201,134219625,hdfs://sr212:9000/user/lyan/rand10/part-00015:268435456+134217728,12772
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881226,12694,1307525456084,1307525473658,,attempt_201106081729_0001_m_000202_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000202,134219138,hdfs://sr212:9000/user/lyan/rand10/part-00015:402653184+134217728,12694
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872038,12808,1307525458409,1307525466452,,attempt_201106081729_0001_m_000203_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000203,134212142,hdfs://sr212:9000/user/lyan/rand10/part-00015:536870912+134217728,12808
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875246,12697,1307525458505,1307525467357,,attempt_201106081729_0001_m_000204_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000204,134212942,hdfs://sr212:9000/user/lyan/rand10/part-00015:671088640+134217728,12697
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884419,12723,1307525457687,1307525467583,,attempt_201106081729_0001_m_000205_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000205,134223523,hdfs://sr212:9000/user/lyan/rand10/part-00015:805306368+134217728,12723
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871671,12753,1307525457804,1307525472407,,attempt_201106081729_0001_m_000206_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000206,134211315,hdfs://sr212:9000/user/lyan/rand10/part-00015:939524096+134217728,12753
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882341,12897,1307525457875,1307525467325,,attempt_201106081729_0001_m_000207_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000207,134224877,hdfs://sr212:9000/user/lyan/rand10/part-00015:1073741824+134217728,12897
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888849,12740,1307525457903,1307525465942,,attempt_201106081729_0001_m_000208_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000208,134227369,hdfs://sr212:9000/user/lyan/rand10/part-00016:0+134217728,12740
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877102,12717,1307525456126,1307525465995,,attempt_201106081729_0001_m_000209_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000209,134215498,hdfs://sr212:9000/user/lyan/rand10/part-00016:134217728+134217728,12717
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872529,12726,1307525457972,1307525467433,,attempt_201106081729_0001_m_000210_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000210,134210977,hdfs://sr212:9000/user/lyan/rand10/part-00016:268435456+134217728,12726
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888621,12772,1307525457837,1307525473348,,attempt_201106081729_0001_m_000211_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000211,134228637,hdfs://sr212:9000/user/lyan/rand10/part-00016:402653184+134217728,12772
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879024,12852,1307525457903,1307525472521,,attempt_201106081729_0001_m_000212_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000212,134219840,hdfs://sr212:9000/user/lyan/rand10/part-00016:536870912+134217728,12852
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133865067,12772,1307525458977,1307525471946,,attempt_201106081729_0001_m_000213_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000213,134204663,hdfs://sr212:9000/user/lyan/rand10/part-00016:671088640+134217728,12772
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883268,12761,1307525459011,1307525470304,,attempt_201106081729_0001_m_000214_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000214,134222516,hdfs://sr212:9000/user/lyan/rand10/part-00016:805306368+134217728,12761
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877439,12762,1307525459048,1307525469286,,attempt_201106081729_0001_m_000215_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000215,134216775,hdfs://sr212:9000/user/lyan/rand10/part-00016:939524096+134217728,12762
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887516,12732,1307525459082,1307525482597,,attempt_201106081729_0001_m_000216_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000216,134226672,hdfs://sr212:9000/user/lyan/rand10/part-00016:1073741824+134217728,12732
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133890539,12743,1307525459129,1307525471646,,attempt_201106081729_0001_m_000217_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000217,134229523,hdfs://sr212:9000/user/lyan/rand10/part-00017:0+134217728,12743
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873101,12657,1307525456222,1307525471635,,attempt_201106081729_0001_m_000218_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000218,134209377,hdfs://sr212:9000/user/lyan/rand10/part-00017:134217728+134217728,12657
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879091,12725,1307525457957,1307525469055,,attempt_201106081729_0001_m_000219_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000219,134217651,hdfs://sr212:9000/user/lyan/rand10/part-00017:268435456+134217728,12725
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876715,12763,1307525458073,1307525473397,,attempt_201106081729_0001_m_000220_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000220,134215919,hdfs://sr212:9000/user/lyan/rand10/part-00017:402653184+134217728,12763
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884178,12699,1307525456260,1307525465479,,attempt_201106081729_0001_m_000221_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000221,134222330,hdfs://sr212:9000/user/lyan/rand10/part-00017:536870912+134217728,12699
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880416,12736,1307525458115,1307525465402,,attempt_201106081729_0001_m_000222_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000222,134218544,hdfs://sr212:9000/user/lyan/rand10/part-00017:671088640+134217728,12736
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881957,12642,1307525456305,1307525472211,,attempt_201106081729_0001_m_000223_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000223,134219233,hdfs://sr212:9000/user/lyan/rand10/part-00017:805306368+134217728,12642
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887058,12616,1307525460865,1307525475438,,attempt_201106081729_0001_m_000224_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000224,134223806,hdfs://sr212:9000/user/lyan/rand10/part-00017:939524096+134217728,12616
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133864828,12802,1307525461406,1307525467529,,attempt_201106081729_0001_m_000225_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000225,134205924,hdfs://sr212:9000/user/lyan/rand10/part-00017:1073741824+134217728,12802
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885927,12755,1307525461815,1307525470295,,attempt_201106081729_0001_m_000226_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000226,134224727,hdfs://sr212:9000/user/lyan/rand10/part-00018:0+134217728,12755
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879425,12855,1307525460744,1307525472522,,attempt_201106081729_0001_m_000227_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000227,134220065,hdfs://sr212:9000/user/lyan/rand10/part-00018:134217728+134217728,12855
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877424,12708,1307525459050,1307525470458,,attempt_201106081729_0001_m_000228_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000228,134215488,hdfs://sr212:9000/user/lyan/rand10/part-00018:268435456+134217728,12708
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875512,12699,1307525463125,1307525482859,,attempt_201106081729_0001_m_000229_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000229,134213044,hdfs://sr212:9000/user/lyan/rand10/part-00018:402653184+134217728,12699
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879624,12744,1307525460785,1307525472495,,attempt_201106081729_0001_m_000230_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000230,134218376,hdfs://sr212:9000/user/lyan/rand10/part-00018:536870912+134217728,12744
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883515,12665,1307525461883,1307525471821,,attempt_201106081729_0001_m_000231_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000231,134220615,hdfs://sr212:9000/user/lyan/rand10/part-00018:671088640+134217728,12665
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874196,12832,1307525463224,1307525477052,,attempt_201106081729_0001_m_000232_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000232,134214692,hdfs://sr212:9000/user/lyan/rand10/part-00018:805306368+134217728,12832
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880775,12751,1307525463380,1307525475838,,attempt_201106081729_0001_m_000233_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000233,134219663,hdfs://sr212:9000/user/lyan/rand10/part-00018:939524096+134217728,12751
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885123,12751,1307525461994,1307525467826,,attempt_201106081729_0001_m_000234_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000234,134224211,hdfs://sr212:9000/user/lyan/rand10/part-00018:1073741824+134217728,12751
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885778,12653,1307525464195,1307525474151,,attempt_201106081729_0001_m_000235_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000235,134222562,hdfs://sr212:9000/user/lyan/rand10/part-00019:0+134217728,12653
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133889513,12729,1307525463442,1307525472772,,attempt_201106081729_0001_m_000236_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000236,134227785,hdfs://sr212:9000/user/lyan/rand10/part-00019:134217728+134217728,12729
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133864514,12749,1307525463474,1307525477631,,attempt_201106081729_0001_m_000237_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000237,134203426,hdfs://sr212:9000/user/lyan/rand10/part-00019:268435456+134217728,12749
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133889364,12708,1307525463600,1307525477172,,attempt_201106081729_0001_m_000238_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000238,134228208,hdfs://sr212:9000/user/lyan/rand10/part-00019:402653184+134217728,12708
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875035,12667,1307525463638,1307525473611,,attempt_201106081729_0001_m_000239_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000239,134212231,hdfs://sr212:9000/user/lyan/rand10/part-00019:536870912+134217728,12667
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884420,12673,1307525463685,1307525472611,,attempt_201106081729_0001_m_000240_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000240,134221544,hdfs://sr212:9000/user/lyan/rand10/part-00019:671088640+134217728,12673
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871686,12692,1307525464245,1307525473078,,attempt_201106081729_0001_m_000241_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000241,134209202,hdfs://sr212:9000/user/lyan/rand10/part-00019:805306368+134217728,12692
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886529,12774,1307525463755,1307525487583,,attempt_201106081729_0001_m_000242_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000242,134226481,hdfs://sr212:9000/user/lyan/rand10/part-00019:939524096+134217728,12774
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876355,12739,1307525463427,1307525481548,,attempt_201106081729_0001_m_000243_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000243,134214747,hdfs://sr212:9000/user/lyan/rand10/part-00019:1073741824+134217728,12739
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133894236,12750,1307525463782,1307525476711,,attempt_201106081729_0001_m_000244_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000244,134233116,hdfs://sr212:9000/user/lyan/rand10/part-00020:0+134217728,12750
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133866220,12735,1307525464293,1307525485516,,attempt_201106081729_0001_m_000245_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000245,134205020,hdfs://sr212:9000/user/lyan/rand10/part-00020:134217728+134217728,12735
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887323,12545,1307525464351,1307525477095,,attempt_201106081729_0001_m_000246_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000246,134222083,hdfs://sr212:9000/user/lyan/rand10/part-00020:268435456+134217728,12545
